code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket
002105,信隆实业,文教休闲,深圳,177.7,36850.0,36850.0,127125.52,68128.68,44952.15,6092.15,0.17,0.013999999999999999,1.24,7.92,20070112
000972,中基健康,食品,新疆,0.0,77128.35,77128.35,229892.13,100308.03,92390.21,107309.3,1.39,-0.071,1.34,4.18,20000926
600978,宜华生活,家居用品,广东,33.25,148287.0,148287.0,1316951.88,746071.56,268107.06,245922.92,1.66,0.08900000000000001,4.7,2.52,20040824
603598,引力传媒,影视音像,北京,117.65,9736.0,26668.0,78841.68,70804.24,433.67,19597.56,0.73,0.046,2.14,10.17,20150527
300484,蓝海华腾,电气设备,深圳,96.83,2600.0,10400.0,61170.42,58305.05,248.57,23832.95,2.29,0.248,4.77,20.16,20160322
603701,德宏股份,汽车配件,浙江,84.0,1960.0,7840.0,48034.62,24423.23,12571.5,5633.58,0.72,0.26,4.98,13.23,20160412
300247,乐金健康,医疗保健,安徽,209.93,37032.94,71819.03,192852.25,71425.71,28863.24,103975.88,1.45,0.011000000000000001,2.05,4.7,20110729
300304,云意电气,汽车配件,江苏,53.1,19183.98,22682.92,180091.77,131531.81,35859.73,95694.7,4.22,0.3,6.76,4.27,20120321
002648,卫星石化,化工原料,浙江,266.8,80000.0,80000.0,713513.0,236705.59,359835.94,148578.13,1.86,0.019,3.93,2.62,20111228
300006,莱美药业,化学制药,重庆,109.07,56256.21,81224.11,258057.34,102794.86,86532.32,58612.26,0.72,0.04,2.03,4.27,20091030
600609,金杯汽车,汽车整车,辽宁,0.0,109266.71,109266.71,1008547.5,780874.63,87722.88,0.0,0.0,-0.009000000000000001,0.24,19.48,19920724
300508,维宏股份,软件服务,上海,273.91,1182.0,5682.0,21562.25,10015.91,10636.98,223.74,0.04,0.147,4.49,35.92,20160419
300070,碧水源,环境保护,北京,111.06,164453.44,312340.19,2013973.0,870759.63,38718.82,647702.56,2.07,0.086,4.49,4.28,20100421
000034,神州数码,综合类,深圳,0.0,34005.67,65407.03,1664633.5,1511008.75,46153.35,252442.97,3.86,-0.009000000000000001,3.61,8.31,19940509
002055,得润电子,元器件,深圳,167.35,40269.62,45051.21,549936.69,359451.25,85930.82,63350.16,1.41,0.048,3.8,8.51,20060725
002157,正邦科技,饲料,江西,18.17,38834.62,67148.9,944113.5,367536.06,441039.06,174167.02,2.59,0.34,5.0,4.94,20070817
002537,海立美达,汽车整车,山东,60.47,30000.0,30000.0,285328.66,139977.17,73631.63,77938.13,2.6,0.111,5.02,5.32,20110110
300062,中能电气,电气设备,福建,81.87,7892.18,15400.0,261183.95,199226.98,20281.34,36077.14,2.34,0.078,5.06,5.04,20100319
002801,微光股份,电气设备,浙江,97.07,1472.0,5888.0,80339.32,65486.31,11305.78,27367.23,4.65,1.05,11.96,12.83,20160622
002030,达安基因,生物制药,广东,182.42,69437.36,72492.04,312719.06,234959.41,31046.1,43694.82,0.6,0.037000000000000005,1.9,14.19,20040809
002645,华宏科技,专用机械,江苏,87.36,14372.28,20944.5,172373.73,67506.1,34612.65,107329.63,5.12,0.071,7.19,3.43,20111220
002188,巴士在线,广告包装,浙江,260.48,15600.0,29958.5,220141.97,45303.23,14226.75,165390.59,5.52,0.027999999999999997,6.69,4.36,20071122
600599,熊猫金控,多元金融,湖南,1586.11,12600.0,16600.0,90963.82,41384.35,2896.13,50607.8,3.05,0.004,4.24,6.02,20010828
600222,太龙药业,中成药,河南,918.89,51856.51,57388.62,266426.84,137972.27,68153.86,65246.76,1.14,0.002,2.58,3.21,19991105
300051,三五互联,互联网,福建,120.38,21173.89,36995.35,139178.97,26519.46,5793.87,53603.55,1.45,0.035,2.4,7.05,20100211
300202,聚龙股份,专用机械,辽宁,500.43,42876.37,54950.39,223299.02,172415.25,27107.45,9757.1,0.18,0.025,2.83,8.8,20110415
600197,伊力特,白酒,新疆,19.98,44100.0,44100.0,244956.34,188978.3,31462.5,20360.53,0.46,0.19899999999999998,4.33,3.67,19990916
603167,渤海轮渡,水运,山东,9.91,48140.0,48140.0,385319.5,47455.75,320847.81,106257.17,2.21,0.262,6.12,1.7,20120906
300133,华策影视,影视音像,浙江,55.56,115289.34,174662.55,904364.88,635431.94,4092.9,349637.06,2.0,0.067,3.51,4.24,20101026
300343,联创互联,互联网,山东,229.97,23386.61,59039.26,461597.09,136336.75,38152.44,135733.13,2.3,0.023,2.86,7.28,20120801
300055,万邦达,环境保护,北京,54.8,64327.32,86518.47,576082.31,297135.91,67233.0,139228.97,1.61,0.081,4.03,4.4,20100226
000902,新洋丰,农药化肥,湖北,21.3,61338.12,131844.92,688082.5,383009.13,213219.72,127984.9,0.97,0.16399999999999998,3.72,3.76,19990408
600233,大杨创世,服饰,辽宁,129.33,33000.0,33000.0,155744.11,125179.45,13402.24,18181.35,0.55,0.039,3.28,6.09,20000608
600267,海正药业,化学制药,浙江,529.87,96553.18,96553.18,2047898.38,795833.19,572745.94,364976.28,3.78,0.006,7.17,1.86,20000725
600298,安琪酵母,食品,湖北,32.82,81071.92,82408.09,662006.38,251749.91,352251.56,114529.85,1.39,0.136,3.76,4.76,20000818
000673,当代东方,影视音像,山西,199.05,41489.46,79333.5,258929.7,161211.7,536.93,181371.02,2.29,0.015,2.67,4.35,19970124
601669,中国电建,建筑施工,北京,12.72,960000.0,1375463.38,42301700.0,24914690.0,7581000.0,1259001.38,0.92,0.11800000000000001,4.15,1.44,20111018
300426,唐德影视,影视音像,浙江,325.66,5210.16,16000.0,146937.52,145758.42,642.96,35012.59,2.19,0.053,5.48,12.64,20150217
300367,东方网力,电脑设备,北京,152.5,37442.16,80591.75,343040.03,173460.77,13080.24,64214.55,0.8,0.040999999999999995,2.44,10.17,20140129
601222,林洋能源,电器仪表,江苏,42.1,40660.16,49786.62,768639.88,398938.38,266667.31,308926.09,6.21,0.22399999999999998,12.55,3.0,20110808
600389,江山股份,农药化肥,江苏,154.09,29700.0,29700.0,412832.63,203940.27,163436.52,21455.31,0.72,0.024,4.37,3.41,20010110
002797,第一创业,证券,深圳,179.02,21900.0,218900.0,3180422.75,0.0,14168.85,391647.56,1.79,0.10099999999999999,3.93,9.24,20160511
600692,亚通股份,水运,上海,183.23,25501.05,35176.41,263257.47,212028.47,4280.6,6123.2,0.17,0.022000000000000002,1.69,9.56,19931119
600116,三峡水利,水力发电,重庆,42.03,88800.54,99300.54,448561.81,128925.47,232555.3,140390.0,1.41,0.047,2.31,3.43,19970804
603600,永艺股份,家居用品,浙江,45.15,4187.5,10000.0,84125.31,57041.67,18321.93,20287.84,2.03,0.284,5.81,8.82,20150123
600276,恒瑞医药,化学制药,江苏,38.53,234309.16,234776.3,1220462.75,998607.19,150006.44,43673.34,0.19,0.29100000000000004,4.53,9.92,20001018
002722,金轮股份,纺织机械,江苏,72.6,4574.16,17546.65,219717.3,123843.96,30562.9,111009.1,6.33,0.14,9.9,3.74,20140128
002395,双象股份,塑料,江苏,108.3,17878.63,17880.59,119440.47,79761.17,29288.23,42231.48,2.36,0.113,4.57,5.34,20100429
002514,宝馨科技,机械基件,江苏,77.46,35560.82,55403.42,149131.95,64773.86,21957.35,55400.2,1.0,0.033,1.84,5.56,20101203
002731,萃华珠宝,服饰,辽宁,0.0,5342.0,15068.0,231251.34,205856.02,10962.12,40195.59,2.67,-0.009000000000000001,7.17,3.57,20141104
600528,中铁二局,建筑施工,四川,68.14,145920.0,145920.0,5565062.0,5095544.0,170797.94,159785.48,1.1,0.043,4.27,2.75,20010528
000786,北新建材,其他建材,北京,34.69,137765.56,141398.16,1398345.63,460569.94,645014.56,176575.17,1.25,0.071,5.59,1.77,19970606
600715,文投控股,影视音像,辽宁,51.25,44851.19,164912.91,525820.19,137738.77,18882.47,369390.38,2.24,0.109,2.5,8.95,19960701
300267,尔康制药,化学制药,湖南,43.95,114100.97,205672.2,489430.59,289895.31,127219.67,195353.13,0.95,0.08199999999999999,2.12,6.79,20110927
300493,润欣科技,通信设备,上海,159.96,3000.0,12000.0,68375.57,67459.28,312.43,21264.36,1.77,0.19399999999999998,3.7,16.81,20151210
300191,潜能恒信,石油开采,北京,617.04,20701.96,32000.0,123323.8,90270.35,16300.05,54950.8,1.72,0.015,3.65,10.24,20110316
002217,合力泰,元器件,山东,71.08,37558.23,142247.42,979034.88,519965.81,169426.0,357690.69,2.51,0.05,3.94,3.59,20080220
600206,有研新材,半导体,北京,818.06,70783.31,83877.84,312404.66,261976.05,32958.87,140522.75,1.68,0.004,3.29,3.51,19990319
600415,小商品城,商品城,浙江,43.49,544321.44,544321.44,2837528.0,1258407.5,552923.19,146848.05,0.27,0.039,1.76,3.82,20020509
300516,久之洋,电器仪表,湖北,198.9,3000.0,12000.0,64108.78,46595.8,8556.03,2812.53,0.23,0.174,4.63,29.95,20160602
000938,紫光股份,软件服务,北京,431.19,20607.46,104230.31,575773.63,396217.09,5508.87,40461.05,0.39,0.038,9.61,6.83,19991104
300063,天龙集团,染料涂料,广东,69.56,11973.96,29057.08,355377.78,169721.36,33923.73,160384.31,5.52,0.09699999999999999,7.17,3.77,20100326
601636,旗滨集团,玻璃,湖南,64.35,247163.95,250413.95,1353652.5,339290.28,856981.63,135098.59,0.54,0.013000000000000001,2.07,1.64,20110812
002751,易尚展示,家居用品,深圳,0.0,7550.0,14048.0,164145.09,52645.16,4724.52,9254.07,0.66,-0.003,3.1,17.65,20150424
300509,新美星,专用机械,江苏,82.98,2000.0,8000.0,86618.71,70441.65,10797.48,9549.07,1.19,0.23199999999999998,5.51,13.95,20160425
300092,科新机电,专用机械,四川,476.22,15219.75,22750.0,68899.46,32348.06,33368.19,20638.76,0.91,0.006999999999999999,2.08,6.76,20100708
002616,长青集团,环境保护,广东,61.59,22397.63,37921.42,312711.28,128602.9,111694.92,119634.26,3.15,0.1,4.95,4.38,20110920
603678,火炬电子,元器件,福建,96.53,8069.97,16640.0,167238.34,115175.77,13953.15,35000.8,2.1,0.19399999999999998,6.85,10.95,20150126
002688,金河生物,化学制药,内蒙,35.98,52861.87,63528.96,226384.66,109751.15,55327.76,91975.35,1.45,0.08,2.43,4.71,20120713
300513,恒泰实达,软件服务,北京,0.0,1906.0,7616.0,42739.73,40271.05,854.7,9256.82,1.22,-0.027999999999999997,5.34,20.81,20160530
002092,中泰化学,化工原料,新疆,90.58,97447.13,176940.05,3901591.5,1052954.38,2357017.0,569149.31,3.22,0.026000000000000002,7.36,1.3,20061208
002009,天奇股份,工程机械,江苏,68.49,26241.22,36482.55,434080.81,274073.97,93294.5,84172.13,2.31,0.055999999999999994,4.84,3.19,20040629
600522,中天科技,通信设备,江苏,26.41,215691.88,261077.09,1659055.63,1137150.63,331040.34,502504.84,1.92,0.121,4.03,3.17,20021024
000517,荣安地产,区域地产,浙江,1408.17,303545.47,318392.25,838481.06,737521.94,521.89,-169140.3,-0.53,0.001,1.14,4.07,19930806
002531,天顺风能,电气设备,江苏,35.04,147335.94,148140.0,433200.94,233643.05,76041.21,66866.63,0.45,0.047,1.57,4.19,20101231
002287,奇正藏药,中成药,西藏,57.22,40600.0,40600.0,224330.3,154199.55,28541.48,41094.12,1.01,0.16,4.13,8.88,20090828
002573,清新环境,环境保护,北京,56.22,106467.53,106560.0,673203.25,288296.41,200852.59,70496.63,0.66,0.08,2.79,6.44,20110422
300492,山鼎设计,建筑施工,四川,0.0,2080.0,8320.0,36491.96,28082.58,5670.31,9621.55,1.16,-0.012,3.47,13.29,20151223
002780,三夫户外,其他商业,北京,2131.87,1700.0,6748.06,41030.73,39256.01,1188.67,15272.51,2.26,0.008,5.39,13.41,20151209
300213,佳讯飞鸿,通信设备,北京,319.13,12366.11,26101.58,152133.8,90527.13,16308.47,25644.55,0.98,0.02,3.38,7.55,20110505
000858,五 粮 液,白酒,四川,11.56,379567.34,379596.69,6098427.5,5312098.5,524334.06,95325.56,0.25,0.765,12.18,2.9,19980427
600326,西藏天路,建筑施工,西藏,587.95,54720.0,66568.03,484706.09,292130.31,147121.98,105228.95,1.58,0.004,3.34,2.71,20010116
300026,红日药业,中成药,天津,36.45,71038.32,100379.88,676468.06,382374.38,102184.13,261912.95,2.61,0.13,5.38,3.38,20091030
002363,隆基机械,汽车配件,山东,50.21,38556.55,38587.35,251931.47,143245.75,86282.8,108003.26,2.8,0.07,4.74,2.67,20100305
000752,西藏发展,啤酒,西藏,311.9,26375.07,26375.84,144752.52,96510.9,17469.73,2405.95,0.09,0.013999999999999999,3.01,5.78,19970625
002192,融捷股份,专用机械,广东,2682.73,19048.94,25965.51,96774.28,33534.31,12462.4,51183.68,1.97,0.003,2.82,10.55,20071205
000833,贵糖股份,造纸,广西,0.0,29606.53,66840.18,335465.34,146567.47,79971.13,134248.77,2.01,-0.009000000000000001,3.94,3.03,19981111
002193,山东如意,纺织,山东,179.19,15994.95,16000.0,186649.7,89268.46,41261.2,22275.36,1.39,0.025,4.31,4.17,20071207
600805,悦达投资,综合类,江苏,61.94,84925.32,85089.45,1041290.0,213085.3,121612.38,38216.9,0.45,0.037000000000000005,7.46,1.23,19940103
300229,拓尔思,软件服务,北京,1138.4,42058.26,47163.75,189286.61,82707.0,16241.63,54549.18,1.16,0.004,3.25,6.16,20110615
002597,金禾实业,化工原料,安徽,15.53,55124.14,56459.83,386619.84,226524.77,116277.6,48078.55,0.85,0.252,3.79,4.13,20110707
300066,三川智慧,电器仪表,江西,75.42,93838.46,104003.32,164544.02,108386.35,26697.98,40097.68,0.39,0.027000000000000003,1.34,6.02,20100326
002143,印纪传媒,影视音像,四川,69.58,16048.83,110614.63,271833.94,236210.13,941.28,-1656.23,-0.01,0.08800000000000001,1.53,16.09,20070720
000153,丰原药业,化学制药,安徽,130.73,31197.72,31214.11,244564.91,104828.15,63836.2,47792.53,1.53,0.021,3.64,2.99,20000920
300075,数字政通,软件服务,北京,259.25,26684.17,39163.53,165601.34,97341.75,2784.9,42431.28,1.08,0.021,3.31,6.72,20100427
601007,金陵饭店,酒店餐饮,江苏,119.82,30000.0,30000.0,325757.5,103164.05,136423.38,43726.15,1.46,0.027999999999999997,4.7,2.84,20070406
