code,name,mbrg,nprg,nav,targ,epsg,seg
600291,西水股份,-72.7091,19.7204,71.3451,177.7705,18.6631,40.7374
601601,中国太保,,19.6913,18.7367,14.0376,19.6078,18.3524
300247,乐金健康,7.1967,19.6728,15.2971,19.2128,-39.3077,15.3625
600380,健康元,19.2611,19.6522,8.5852,12.4611,29.4915,6.5942
601718,际华集团,-16.7555,19.6501,9.5871,10.948,20.0,9.6791
300137,先河环保,31.6138,19.6394,7.4536,8.1425,-26.6667,5.9906
603970,中农立华,15.5568,19.6012,10.5689,18.4325,1.7907,6.5628
300021,大禹节水,9.3706,19.5967,0.1678,7.8468,24.3333,0.7721
600168,武汉控股,13.8205,19.5886,7.3623,4.3535,2.2222,7.4628
002327,富安娜,5.6801,19.5612,20.1341,17.0895,-8.1633,20.1341
002062,宏润建设,1.474,19.5503,7.222,11.2636,-18.75,8.9377
002081,金螳螂,12.3508,19.5374,30.3881,21.5943,-19.5489,29.482
300620,光库科技,23.2059,19.5231,159.3018,29.7122,,159.3018
002285,世联行,29.0728,19.5194,17.7336,64.7934,-30.6667,18.5668
600605,汇通能源,-3.2739999999999996,19.517,1.1986,11.882,19.469,1.1986
603039,泛微网络,16.3448,19.4825,31.605,43.4373,19.4444,31.605
300309,吉艾科技,7.8977,19.4794,5.2985,-1.5014,14.7059,5.1413
600635,大众公用,6.6325,19.4373,11.6196,14.3643,23.5294,11.6986
300298,三诺生物,21.3493,19.3779,14.4328,15.5486,-20.8,14.4328
002111,威海广泰,14.662,19.3704,7.4116,19.8522,20.0,7.4116
000032,深桑达A,-11.3527,19.3683,1.8504,-5.1376,125.0,1.6869999999999998
002032,苏泊尔,13.7345,19.3458,14.6241,15.6197,17.3679,14.138
002456,欧菲科技,114.0496,19.2901,78.1552,48.6943,-43.2,78.1552
603899,晨光文具,28.9604,19.2669,36.9466,34.973,21.1157,37.8594
300146,汤臣倍健,15.0271,19.1869,9.6256,10.0128,-40.3101,9.6256
603023,威帝股份,9.8115,19.1632,-28.9957,-23.0197,19.4915,-28.9957
000498,山东路桥,-1.6611,19.14,15.1667,6.433,19.3825,15.2057
002345,潮宏基,19.1095,19.1066,-0.2871,27.8167,-43.4783,7.8684
603165,荣晟环保,1.3073,19.0918,14.4611,7.2209,18.75,24.6218
601900,南方传媒,16.1546,19.0579,17.0976,9.8156,20.0,14.4205
300245,天玑科技,18.5831,19.0366,13.4239,11.898,-11.1111,12.3177
002887,绿茵生态,5.0308,18.924,24.976,13.7834,19.4915,24.7797
600335,国机汽车,20.6385,18.9189,42.1488,58.6291,13.8864,42.532
002753,永东股份,2.9606,18.8814,13.5242,10.857000000000001,18.8902,13.5242
300194,福安药业,25.375999999999998,18.8427,-1.0090000000000001,-1.6736,-18.1818,0.1585
002444,巨星科技,8.2974,18.8382,9.8786,18.1307,19.0476,10.167
000880,潍柴重机,32.3931,18.8246,4.3053,21.8721,21.4286,3.8725
601595,上海电影,18.281,18.8048,26.1927,25.5015,16.0,27.0057
002300,太阳电缆,-0.1894,18.8015,5.5474,6.6062,-19.5302,5.5294
603368,柳州医药,24.3535,18.6428,134.3137,38.4654,11.4458,130.6657
603110,东方材料,4.3066,18.5933,4.4247,-4.6465,19.6721,4.4247
002350,北京科锐,35.6682,18.5909,8.1923,17.7909,21.4286,5.9424
300497,富祥股份,15.3294,18.5668,23.2862,16.8185,19.2771,23.2862
300429,强力新材,18.0686,18.5349,28.8699,35.6406,18.75,29.0533
000555,神州信息,-14.9665,18.4974,53.9487,6.142,-18.721,54.0613
000903,云内动力,-5.8396,18.4247,28.6613,16.1549,8.3333,29.8062
002494,华斯股份,30.5562,18.3823,35.1293,50.7895,-24.3243,35.6864
300516,久之洋,21.1384,18.3107,35.5927,26.9758,18.3908,35.5927
600985,雷鸣科化,5.0904,18.2888,8.6167,10.3747,19.1489,9.2321
002850,科达利,13.4294,18.2305,36.0828,28.011,11.1111,36.0828
300327,中颖电子,9.8902,18.2006,0.5289,0.3452,7.4667,0.5289
300276,三丰智能,16.3848,18.1758,5.0249,5.4563,-40.0,5.0618
601933,永辉超市,20.2469,18.1532,9.2799,19.3232,-43.4783,8.9368
603101,汇嘉时代,2.4664,18.1496,16.6549,16.6775,18.1453,16.6549
300144,宋城演艺,37.7777,18.1242,10.4324,11.1851,18.1818,9.8136
600585,海螺水泥,9.9469,18.1027,18.4566,9.838,16.9492,17.9953
002454,松芝股份,28.4065,18.0899,7.7028,12.1806,-11.6883,8.5623
000830,鲁西化工,17.8446,18.0259,6.4841,11.0778,19.6172,6.4841
000514,渝开发,110.7867,17.982,8.7494,2.2544,-3.2688,5.5158
002708,光洋股份,7.1681,17.968,79.8515,41.8292,-35.63,79.8515
300446,乐凯新材,16.6896,17.8606,25.4167,8.2839,17.6056,25.4167
603799,华友钴业,21.4226,17.8352,-0.3899,32.9331,17.8571,9.1422
002533,金杯电工,5.8492,17.7741,7.0201,9.4221,-30.1775,7.8855
002604,ST龙力,-16.1803,17.7456,4.2212,4.9164,-10.0,4.2989999999999995
601619,嘉泽新能,64.1224,17.6902,27.0622,33.3224,17.4455,27.8334
300437,清水源,10.9598,17.6861,13.68,9.1901,17.6911,13.68
600982,宁波热电,42.4884,17.6784,126.2914,70.8163,-69.2733,135.8837
603618,杭电股份,10.8104,17.6653,15.4176,5.1751,21.6667,16.1122
002392,北京利尔,27.0992,17.6169,6.3487,12.0558,9.6774,6.3342
600500,中化国际,-17.5286,17.6169,1.7541,4.0523,0.0,3.3471
600208,新湖中宝,19.8642,17.5942,44.7576,20.945999999999998,6.25,48.9957
600085,同仁堂,11.1447,17.5554,10.323,8.6869,15.7058,9.9838
002781,奇信股份,24.2609,17.5128,20.8047,19.5584,18.5714,20.8047
300262,巴安水务,-22.2262,17.4687,14.3092,4.8487,17.7796,13.0603
600511,国药股份,14.4509,17.4341,17.5343,9.0292,17.2775,17.6915
300002,神州泰岳,33.6947,17.4276,36.6921,33.1016,-42.2812,35.0883
603889,新澳股份,7.2646,17.3981,102.943,46.9079,17.3554,113.2009
600167,联美控股,13.6554,17.3762,13.8588,6.716,17.3741,13.888
600487,亨通光电,21.3476,17.3651,46.1225,24.2239,-38.2206,51.223
002552,宝鼎科技,49.963,17.3635,0.8409,4.5354,-37.5,0.8409
002002,鸿达兴业,37.3851,17.3547,14.3146,38.3129,-30.3134,14.1982
300527,华舟应急,21.419,17.3089,14.9705,50.4918,17.3745,14.9705
002484,江海股份,4.1783,17.2489,8.4228,7.6503,-25.6844,8.3905
002025,航天电器,17.0332,17.2212,7.5746,14.1611,16.9811,8.9489
603330,上海天洋,8.9887,17.1998,17.5589,12.0137,17.8082,17.5589
002685,华东重机,29.3915,17.1994,3.2302,8.7366,17.6,1.0689
002733,雄韬股份,19.6931,17.1889,75.3566,57.0407,14.6341,76.7029
002737,葵花药业,24.6605,17.1871,162.3266,77.8818,14.5833,167.5548
300272,开能环保,20.4148,17.1637,50.211000000000006,55.1972,-16.1333,5.6127
300463,迈克生物,19.9402,17.1131,31.0282,45.3155,16.9231,31.0282
601689,拓普集团,18.5418,17.0894,2.6228,19.6866,18.4615,2.7167
300447,全信股份,9.9696,17.0801,8.6431,8.2422,17.0686,8.6431
600580,卧龙电气,20.3384,17.0792,6.6676,10.1796,22.4527,5.2931
300610,晨化股份,12.2976,16.9287,14.4967,11.5946,17.0213,14.0997
002266,浙富控股,-13.8336,16.9175,19.6294,18.9661,-12.5,27.4511
002676,顺威股份,15.4776,16.8554,3.7872,7.2369,11.1111,3.6046
300225,金力泰,9.5076,16.8323,6.5216,4.5222,-41.5652,6.5216
300005,探路者,18.6733,16.8175,23.2651,18.6559,-1.9241,20.7042
000786,北新建材,10.7469,16.7768,56.9512,26.2882,15.5019,69.596
600803,新奥股份,3.423,16.7582,20.8851,10.327,9.3333,20.4311
002853,皮阿诺,19.6352,16.7266,97.71600000000001,21.538,,97.71600000000001
300605,恒锋信息,10.5748,16.7237,101.84899999999999,40.4749,,102.3918
002518,科士达,18.4542,16.6956,9.9237,6.2379999999999995,-16.3934,10.1762
601368,绿城水务,7.7469,16.6699,13.7755,10.4311,16.7934,15.0285
300535,达威股份,1.2574,16.6643,13.6236,11.9873,18.4211,13.7623
300406,九强生物,14.3152,16.6098,107.2254,100.5206,11.6022,107.2254
300623,捷捷微电,17.0929,16.5876,12.797,12.3975,15.7895,12.797
600624,复旦复华,5.91,16.5782,66.1983,7.3429,11.2245,72.5436
000718,苏宁环球,-18.8074,16.5778,12.6144,3.2822,55.4167,12.9319
300255,常山药业,15.1506,16.5765,10.9968,24.2786,16.3934,11.4255
603817,海峡环保,38.5075,16.5739,56.3023,37.0814,,56.3023
600699,均胜电子,15.9452,16.535999999999998,5.5875,8.9322,17.0213,5.7896
300496,中科创达,34.4771,16.525,33.5919,41.2479,16.5232,33.5919
300476,胜宏科技,10.8774,16.5211,10.0837,18.8422,17.5,10.0837
002889,东方嘉盛,-3.1618,16.5186,16.2283,16.859,16.25,16.2283
603239,浙江仙通,-6.7032,16.4652,14.549000000000001,-8.1046,16.1765,14.549000000000001
300502,新易盛,13.3576,16.4314,27.2674,22.2901,16.9118,27.2674
600959,江苏有线,11.8569,16.4185,4.6309,6.7929,13.7931,4.1755
300580,贝斯特,17.8823,16.3815,17.180999999999997,17.9653,,17.3922
600083,博信股份,10.4072,16.3676,47.2805,106.0629,-24.2424,22.4731
603118,共进股份,10.7064,16.3522,9.7571,9.969,16.0,9.7571
601000,唐山港,12.6752,16.333,11.1803,18.743,22.7273,15.6377
601877,正泰电器,6.7806,16.3303,14.2463,10.8628,18.9542,15.0211
603701,德宏股份,10.6513,16.309,10.5319,5.2962,16.2162,10.7342
300319,麦捷科技,39.3662,16.3088,11.7346,27.971999999999998,-53.1915,10.8467
000823,超声电子,12.3295,16.2973,39.2604,19.9463,2.9713,45.153999999999996
002634,棒杰股份,-0.0178,16.2953,29.6625,12.8763,-3.4483,29.6625
600050,中国联通,-4.9901,16.2785,3.9264,2.966,15.6404,3.3097
000793,华闻传媒,5.4218,16.2736,55.9481,50.9852,36.7742,56.1602
300358,楚天科技,26.0891,16.2478,82.9512,33.4219,-34.1463,82.9512
002142,宁波银行,,16.2332,33.8624,18.4577,12.5,33.6555
601952,苏垦农发,1.3641,16.2235,24.2849,14.5391,17.3077,22.5501
601169,北京银行,,16.1986,22.7797,14.0394,-3.2680000000000002,22.7731
600015,华夏银行,,16.195,18.6935,10.7137,16.092,18.7755
600098,广州发展,16.9429,16.1627,3.7624,0.1385,19.4185,3.7965
603329,上海雅仕,32.3069,16.1246,10.7307,17.4564,,11.2806
000062,深圳华强,28.5407,16.1126,18.7846,-16.9763,16.5049,18.5206
002375,亚厦股份,6.3754,16.0979,52.1724,39.7338,-16.3121,49.2103
600822,上海物贸,-28.5899,16.0803,2.7517,-17.4786,-25.0,0.8131
603208,江山欧派,-1.3404,16.0501,16.9358,19.0319,16.2791,16.9358
300730,科创信息,12.9734,16.03,9.6785,20.3329,17.6471,9.0876
601800,中国交建,10.2821,15.9615,25.2486,21.6984,14.6667,22.5847
002672,东江环保,29.3489,15.9373,15.862,52.5795,-19.5652,8.947000000000001
300575,中旗股份,18.5268,15.9348,23.6359,29.8092,16.0,23.6359
600857,宁波中百,-20.0199,15.9155,5.2111,2.4037,15.7233,5.2111
002426,胜利精密,53.4666,15.8869,108.87899999999999,106.2508,-44.714,112.5473
002527,新时达,30.4336,15.865,31.3654,38.9708,17.0213,33.2004
600824,益民集团,3.5005,15.8602,12.0377,12.7492,10.1064,7.7417
300440,运达科技,16.8264,15.8535,18.9908,24.7245,16.0714,18.9908
601111,中国国航,7.3723,15.8039,2.6382,2.0846,14.8148,0.3431
002030,达安基因,27.1288,15.7981,20.6496,37.6575,-3.4483,21.4074
600651,飞乐音响,-0.3861,15.6698,136.9746,127.4932,11.5385,144.8155
300392,腾信股份,21.164,15.6662,134.0543,88.3223,6.8323,134.0543
600660,福耀玻璃,12.4071,15.6571,12.1961,15.6886,15.625,12.1855
600577,精达股份,-2.9476,15.6063,56.8319,4.6709,-10.5263,67.7719
000601,韶能股份,28.6304,15.5939,7.1995,-0.8967,20.0,4.7797
600917,重庆燃气,-3.5727,15.5934,19.804000000000002,15.075,19.0476,20.7833
300217,东方电热,23.1466,15.5704,6.662999999999999,5.9726,-43.4053,6.7167
002813,路畅科技,1.5409,15.5589,25.406999999999996,6.0444,15.2941,25.6568
300540,深冷股份,39.2638,15.515,32.4575,3.7874,15.6863,32.1231
300297,蓝盾股份,32.7641,15.4806,4.962,20.7535,12.5,4.7532
002801,微光股份,12.1985,15.45,22.9572,17.2376,15.8273,22.9572
002424,贵州百灵,12.05,15.407,10.3662,2.4722,15.7895,10.2549
300518,盛讯达,3.2851,15.3652,28.7172,29.6558,14.6789,28.7172
600634,富控互动,-20.5269,15.3325,6.2416,3.5844,-57.4074,5.4522
002317,众生药业,20.0443,15.2679,8.9383,16.4251,19.2308,9.7585
002091,江苏国泰,8.0928,15.261,13.1244,32.8482,21.2766,12.5757
603198,迎驾贡酒,-12.8427,15.23,15.1012,14.7229,15.2542,15.1012
300246,宝莱特,23.0639,15.2271,8.6478,10.025,15.7,6.8851
002223,鱼跃医疗,18.0773,15.2102,16.1335,17.9184,14.2857,16.1872
000039,中集集团,21.074,15.1615,11.3732,20.8939,13.4146,7.8179
300096,易联众,33.6456,15.1551,3.387,10.6985,-52.6087,4.2709
002161,远望谷,18.6587,15.1466,5.5277,10.1491,16.9811,2.6674
600793,宜宾纸业,0.7838,15.1019,25.4257,135.1908,15.0943,25.4257
000883,湖北能源,-34.4423,15.08,8.0989,6.2686,-40.0,7.5272
002829,星网宇达,5.6011,15.079,26.5494,43.3387,11.0236,26.5494
600639,浦东金桥,33.9896,15.078,25.7419,20.4639,0.5870000000000001,25.8695
601238,广汽集团,18.8679,15.0322,6.0254,7.8361,21.9512,6.1984
601010,文峰股份,8.5904,15.011,4.7358,-2.1566,15.3846,4.8118
603919,金徽酒,-7.3377,14.9997,16.8184,29.0369,13.4615,16.8184
002152,广电运通,25.2798,14.9573,19.5087,31.4361,-4.2553,18.9899
600000,浦发银行,,14.9515,27.0515,14.0158,14.9043,27.2998
300377,赢时胜,18.9229,14.9514,114.8249,98.259,-53.3333,114.8249
300488,恒锋工具,16.3104,14.9141,14.467,27.9968,15.2542,14.467
002516,旷达科技,22.3623,14.8324,6.4624,21.0866,17.5439,6.7351
600325,华发股份,1.2423,14.8049,29.0489,54.2052,19.8786,8.3274
600898,国美通讯,1.6615,14.7933,10.0461,0.9729,14.7407,10.0461
300570,太辰光,18.2389,14.7586,26.631,29.982,14.7631,26.631
000609,绵石投资,97.0595,14.7384,10.1917,4.6329,15.7307,10.3864
600195,中牧股份,10.8714,14.7353,11.6921,15.2257,13.6608,10.3216
603608,天创时尚,11.6683,14.6482,14.044,6.4519,14.0,13.9278
601858,中国科传,5.1585,14.6139,14.9619,10.4835,13.3333,15.425
600438,通威股份,1.4422,14.5973,4.8569,15.795,-2.303,2.8531
601801,皖新传媒,24.9996,14.5709,11.5341,15.3435,13.4328,11.5207
000430,张家界,-3.26,14.5545,14.9542,13.5992,16.7793,13.6194
600513,联环药业,7.2814,14.5505,7.9929,1.4602,16.6667,8.027000000000001
000936,华西股份,-6.654,14.5232,19.8879,21.8306,33.3333,20.9378
000777,中核科技,10.5193,14.5028,4.6955,-0.4987,-37.8396,4.9533
601166,兴业银行,,14.4998,29.7881,19.8226,14.3519,29.1161
300408,三环集团,8.7226,14.4771,102.4762,72.7833,13.5135,104.3448
000065,北方国际,2.2258,14.4687,22.5183,23.4892,-1.3514,19.9952
600056,中国医药,20.4178,14.4042,41.5302,11.0483,-47.4717,44.7512
300305,裕兴股份,2.2697,14.399000000000001,4.413,3.2539,13.3171,4.413
002441,众业达,9.1595,14.3963,7.6391,7.5012,15.1899,7.4265
002339,积成电子,25.1725,14.3412,9.0148,21.0779,9.6774,8.5888
000688,建新矿业,47.3701,14.2975,24.1909,43.6429,14.302999999999999,24.1909
603829,洛凯股份,0.526,14.1884,18.0941,25.3677,13.8889,18.0941
000404,华意压缩,4.3652,14.1461,8.4432,3.7565,12.0603,6.8322
300499,高澜股份,1.18,13.9988,21.1679,22.5951,13.0952,21.162
002756,永兴特钢,6.6142,13.9833,15.3644,7.0482,14.2857,15.3644
603336,宏辉果蔬,12.1732,13.9657,15.4651,13.79,12.1951,15.4651
002557,洽洽食品,4.1755,13.9495,4.4739,10.5705,16.0,4.7515
603585,苏利股份,9.4256,13.9161,22.0199,17.5121,12.1951,22.5119
601607,上海医药,18.1227,13.9113,7.2348,14.2582,15.5257,7.1986
000030,富奥股份,-4.166,13.8953,12.1074,2.261,9.0909,13.4174
000700,模塑科技,17.0369,13.8874,-10.6998,1.0479,13.3903,0.4625
000055,方大集团,10.9122,13.8679,6.9455,40.8978,18.1818,6.4009
603358,华达科技,7.8935,13.8159,24.4923,27.2248,13.5802,24.4923
000951,中国重汽,11.245,13.7926,4.3974,6.0134,13.1868,7.7818
002197,证通电子,22.2654,13.7806,4.2919,16.7719,-4.0,4.2874
000049,德赛电池,45.1357,13.7598,40.7913,38.696999999999996,-24.1017,38.9253
300250,初灵信息,14.033,13.7484,8.1891,11.6973,14.2857,7.6698
600702,沱牌舍得,1.8604,13.7178,0.2967,7.9504,13.7536,0.2967
600502,安徽水利,23.445999999999998,13.6846,2.8059,31.0461,15.0,13.6069
300596,利安隆,20.8503,13.6165,15.9008,8.9056,13.6364,15.9886
603387,基蛋生物,36.3811,13.6136,96.5061,33.6356,,92.7493
603998,方盛制药,3.8353,13.5652,117.6411,99.0859,6.6667,126.1818
002186,全聚德,-2.9615,13.5648,37.6703,22.849,9.1307,43.2518
300122,智飞生物,2.6609,13.5454,2.8661,4.8916,-42.4242,2.8661
002630,华西能源,4.1955,13.469000000000001,55.4433,37.1529,-47.751000000000005,55.468
000544,中原环保,17.9267,13.4615,6.9318,23.9376,13.6364,6.8298
603069,海汽集团,0.5306,13.4382,12.6765,-10.2981,12.0,12.739
600215,长春经开,49.3901,13.3759,0.2816,-14.4072,14.2857,0.2832
300019,硅宝科技,18.2555,13.3405,8.7467,21.5212,13.9535,8.8488
002007,华兰生物,11.2629,13.2592,9.8217,3.4672,12.5471,10.5599
002644,佛慈制药,36.8894,13.2579,4.5275,15.8945,-43.3633,4.5275
603716,塞力斯,13.4798,13.2144,17.35,22.791999999999998,15.625,16.4907
603030,全筑股份,8.1164,13.2126,22.2717,41.2333,12.0251,21.7549
603268,松发股份,5.2017,13.1793,15.7218,-2.0905,13.8462,15.7641
002880,卫光生物,27.4662,13.1198,37.9562,7.9686,12.7273,37.9562
601668,中国建筑,17.4702,13.1023,19.658,17.2597,10.2941,17.7764
300390,天华超净,12.7937,13.0277,66.6992,42.7841,1.6949,66.6992
600561,江西长运,4.6714,12.9913,7.5795,2.2945,1.6129,7.6699
600515,海航基础,7.6125,12.988,3.7272,31.4487,12.8205,3.7272
603060,国检集团,9.0536,12.9681,21.9059,2.293,9.3684,22.2777
603678,火炬电子,10.7528,12.93,21.7413,22.3604,13.2887,21.862
002741,光华科技,16.0002,12.9007,17.2716,28.9133,11.9403,17.2716
603920,世运电路,5.9858,12.8518,18.8702,6.6592,12.1951,18.8702
603826,坤彩科技,10.7338,12.8514,35.4235,24.014,13.6667,35.4235
000069,华侨城A,9.0985,12.8062,16.6041,7.9617,8.3141,17.8372
603300,华铁科技,8.8263,12.799000000000001,15.8699,6.4322,12.0,15.8699
603648,畅联股份,2.5412,12.7654,28.4956,-11.1257,4.6512,28.4956
300565,科信技术,13.0018,12.7074,26.1015,43.4134,11.6279,26.1015
600475,华光股份,-5.4328,12.6881,6.2649,-2.6859,9.9797,4.4021
000761,本钢板材,2.7095,12.6781,1.0096,14.2166,-15.9091,0.4979
603035,常熟汽饰,27.7628,12.6756,9.9245,5.191,12.9412,9.9245
600516,方大炭素,2.2398,12.6697,3.2548,-6.5218,11.9228,3.695
300522,世名科技,23.6907,12.6007,12.2253,28.2247,12.6582,12.2253
603377,东方时尚,34.2617,12.5601,21.2784,22.1251,22.2222,23.4408
600100,同方股份,14.7618,12.5574,12.7766,16.8143,5.3955,7.8062
000423,东阿阿胶,-0.1816,12.5079,18.5539,24.7536,13.5222,18.3924
601888,中国国旅,14.2579,12.5075,11.1945,13.4196,7.0434,11.3902
603822,嘉澳环保,-1.7397,12.5018,10.850999999999999,30.155,12.5086,10.850999999999999
002778,高科石化,1.9343,12.4625,10.5564,5.3976,10.6383,10.5564
600119,长江投资,-2.0601,12.4521,-0.0312,4.4704,10.5,3.995
002337,赛象科技,7.2961,12.4477,-0.6381,-3.4402,4.0,-0.9425
000666,经纬纺机,-9.8288,12.4277,17.835,12.9941,-8.3333,9.3243
600599,熊猫金控,15.0921,12.4045,5.6871,1.6454,-11.1111,5.5441
603139,康惠制药,14.5298,12.3961,18.8623,12.8115,9.0909,18.8623
000767,漳泽电力,19.3607,12.334000000000001,14.8462,-0.5823,11.0455,11.6652
600021,上海电力,6.412999999999999,12.3068,24.7065,35.0637,12.2689,23.2338
300107,建新股份,13.3812,12.3041,4.4313,7.2083,-44.4444,4.4313
000026,飞亚达A,5.6274,12.2791,6.3465,2.7841,12.0846,6.3112
600761,安徽合力,2.2523,12.2664,11.7707,8.3497,-6.1224,12.1769
603337,杰克股份,11.5169,12.2586,31.9969,8.442,14.5455,33.8831
603328,依顿电子,1.3430000000000002,12.2209,70.59100000000001,54.6147,0.0,70.59100000000001
603603,博天环境,61.2857,12.1925,89.0842,73.3868,-9.0909,89.2965
601163,三角轮胎,-8.9217,12.1902,-6.1858,11.3887,11.9205,-6.1952
300286,安科瑞,34.1276,12.1719,8.2401,21.9962,-43.3333,6.817
600491,龙元建设,5.8868,12.1633,6.1858,18.3965,13.0435,6.4388
002832,比音勒芬,14.5267,12.1293,36.2711,20.4439,11.6667,36.2711
000669,金鸿控股,61.6551,12.1254,89.1565,66.7268,-29.8313,94.8032
603798,康普顿,5.6149,12.1098,16.9729,16.0386,12.6582,16.9729
300445,康斯特,19.6749,12.0709,19.6667,18.442,,19.6667
002732,燕塘乳业,8.2133,12.0675,110.301,65.6267,10.1695,117.27600000000001
600551,时代出版,24.0437,12.0559,8.37,12.7709,12.4664,8.5561
002187,广百股份,-1.482,12.0338,5.7468,-7.8325,7.6923,5.8868
000563,陕国投A,,11.9957,8.675,8.3492,12.0295,8.675
603738,泰晶科技,19.5053,11.9927,32.6796,20.1727,9.0909,19.4783
600271,航天信息,20.3633,11.9741,14.2964,14.4121,5.0847,9.8666
603858,步长制药,20.2744,11.9557,3.8606,31.1838,13.2712,7.371
600135,乐凯胶片,1.2079,11.8962,1.7561,9.0271,14.1643,2.1044
601808,中海油服,20.6104,11.8004,27.0058,9.6036,5.3691,26.945
600118,中国卫星,-2.9025,11.7925,8.2524,10.8911,7.1429,6.2329
601006,大秦铁路,5.1185,11.769,8.7093,2.2885,11.7647,8.7258
600663,陆家嘴,13.4643,11.7369,0.3772,18.3773,13.9081,2.2791
002911,佛燃股份,9.5265,11.7171,13.2997,4.3888,12.963,12.5459
001965,招商公路,-2.7639,11.7077,9.9859,12.9119,,7.7502
300566,激智科技,37.5498,11.6539,46.9805,59.316,10.2564,46.9805
600594,益佰制药,13.364,11.6453,78.0968,71.693,2.2689,78.3037
002916,深南电路,38.4258,11.6235,29.1545,22.9833,13.75,12.1617
300422,博世科,35.8896,11.5666,14.9518,34.5917,11.6667,14.9613
600477,杭萧钢构,-1.0282,11.5195,32.598,5.3937,16.6667,48.7689
002287,奇正藏药,-1.9971,11.5096,7.0065,16.769000000000002,11.3208,6.7744
002585,双星新材,-7.7078,11.492,39.7661,34.3725,-4.5455,39.7661
000088,盐田港,-2.2245,11.4699,8.5051,22.1738,13.25,8.0044
300082,奥克股份,15.5967,11.4615,1.754,32.0512,12.5,1.6315
002108,沧州明珠,5.3947,11.432,35.6,17.375999999999998,11.3636,36.2843
300616,尚品宅配,62.7225,11.3947,38.1427,65.5732,11.8056,38.1427
000090,天健集团,17.3864,11.3841,9.6601,12.6208,11.3739,9.6881
300586,美联新材,5.1701,11.3791,16.8818,17.4063,6.0,16.8818
600578,京能电力,28.7267,11.3716,8.9621,29.5317,12.2449,9.0086
603989,艾华集团,11.308,11.367,12.6566,1.4993,12.1495,13.2528
